,geoid10,namelsad10,min_max_ex,min_max_sens,min_max_ac,vul_score_mulpi,vul_score_add
119,17031160602,Census Tract 1606.02,0.03046731,0.602834934,0.414353538,0.0057425211479286,0.2189487063021326
120,17031140601,Census Tract 1406.01,0.050553303,0.535439186,0.451943751,0.0042209700687052,0.1340487386044054
121,17031140701,Census Tract 1407.01,0.026513147,0.495831195,0.442925596,0.0014026939535806,0.0794187467230713
122,17031140602,Census Tract 1406.02,0.028766492,0.600669589,0.385013846,0.0062036591848423,0.244422234872359
123,17031390500,Census Tract 3905,0.047115049,0.651257768,0.374715984,0.0130292795849662,0.3236568320127004
124,17031841800,Census Tract 8418,0.068916889,0.768541708,0.480902816,0.0198231776278276,0.3565557812019169
125,17031842500,Census Tract 8425,0.260042965,0.8232961,0.334427253,0.1271269043612002,0.7489118117750004
126,17031842600,Census Tract 8426,0.024935209,0.507049817,0.418821723,0.0021999859595728,0.1131633024581334
127,17031843500,Census Tract 8435,0.084544677,0.488724596,0.372119742,0.0098583197319519,0.2011495310484543
128,17031843400,Census Tract 8434,0.087777134,0.686086679,0.475537072,0.0184814411325262,0.298326741115022
129,17031140302,Census Tract 1403.02,0.024115076,0.443467477,0.382010811,0.0014820322049787,0.0855717426737802
130,17031110501,Census Tract 1105.01,0.050210533,0.471302002,0.428873717,0.0021303468338222,0.092638818660977
131,17031390400,Census Tract 3904,0.09581221,0.729096512,0.43284527,0.0283844862703878,0.3920634523486181
132,17031843200,Census Tract 8432,0.04998152,0.595211513,0.524496163,0.0035344606658082,0.1206968697608162
133,17031840800,Census Tract 8408,0.066767237,0.736916122,0.394608626,0.0228549255599218,0.4090747321708239
134,17031110502,Census Tract 1105.02,0.033658428,0.47120331,0.446545481,0.0008299437983101,0.0583162581753941
135,17031760802,Census Tract 7608.02,0.094878031,0.412473742,0.323849019,0.0084085392700756,0.1835027545751198
136,17031150502,Census Tract 1505.02,0.070302625,0.549010565,0.439812573,0.0076769054930786,0.179500617159189
137,17031843100,Census Tract 8431,0.121599827,0.738151981,0.477504717,0.0316946621195314,0.3822470904164781
138,17031834300,Census Tract 8343,0.04965515,0.748940359,0.382859884,0.0181777810491618,0.4157356250077519
139,17031843900,Census Tract 8439,0.076147179,0.716881352,0.468924308,0.0188812293855463,0.3241042225548242
140,17031831200,Census Tract 8312,0.060270003,0.589908383,0.431118328,0.0095702770436622,0.2190600577077151
141,17031831600,Census Tract 8316,0.09944921,0.553333696,0.419395963,0.0133200017131901,0.2333869428009151
142,17031831500,Census Tract 8315,0.077368682,0.561494373,0.45849024,0.0079692940386776,0.1803728153005073
143,17031831100,Census Tract 8311,0.034888577,0.519775695,0.424255155,0.0033325756638737,0.1304091162709321
144,17031831700,Census Tract 8317,0.034645483,0.535042068,0.504119673,0.0010713213163136,0.0655678781944985
145,17031271500,Census Tract 2715,0.059548594,0.753097942,0.429258406,0.0192841892138411,0.3833881305892292
146,17031440202,Census Tract 4402.02,0.069298116,0.732363582,0.412178205,0.0221882434119704,0.3894834926307872
147,17031440102,Census Tract 4401.02,0.073348281,0.704374258,0.415977688,0.0211533926421745,0.3617448513052775
148,17031430102,Census Tract 4301.02,0.078832272,0.763009303,0.448918275,0.0247605093219931,0.392923299985301
149,17031030702,Census Tract 307.02,0.029799968,0.539332355,0.514694491,0.0007342075607029,0.0544378320725484
150,17031030603,Census Tract 306.03,0.051074362,0.49511286,0.439938854,0.0028179771321088,0.1062483675543543
151,17031030701,Census Tract 307.01,0.05777633,0.548432814,0.477543393,0.00409573056522,0.1286657506996205
152,17031836300,Census Tract 8363,0.037138799,0.622423313,0.44539041,0.0065747894009994,0.2141717020806063
153,17031838300,Census Tract 8383,0.016624059,0.539582642,0.4678422,0.0011926173654562,0.0883645015284732
154,17031839800,Census Tract 8398,0.032913681,0.459271719,0.426510715,0.0010782852116874,0.0656746842944713
155,17031836600,Census Tract 8366,0.048115714,0.595419553,0.446953672,0.0071435418606704,0.1965815950095866
156,17031730202,Census Tract 7302.02,0.033757789,0.674006669,0.25513136,0.0141403042446407,0.452633097915269
157,17031430101,Census Tract 4301.01,0.070727285,0.757019046,0.440853966,0.0223614975620623,0.3868923642901399
158,17031063302,Census Tract 633.02,0.019129731,0.426021597,0.520782723,-0.0018127548181001,-0.0756313949711104
159,17031836200,Census Tract 8362,,0.420424375,0.453836959,-0.0,-0.0334125841817207
160,17031071400,Census Tract 714,0.011160474,0.493902123,0.504562305,-0.0001189726848731,0.0005002924825937
161,17031840100,Census Tract 8401,0.042462064,0.448480258,0.409925003,0.0016371357291875,0.081017319567647
162,17031580502,Census Tract 5805.02,0.060148507,0.66461121,0.397404727,0.0160720709647407,0.32735498953353
163,17031841400,Census Tract 8414,0.054981285,0.640293162,0.421483701,0.0120304253999284,0.2737907468506155
164,17031081401,Census Tract 814.01,0.018247198,0.506796739,0.515517023,-0.0001591207396834,0.0095269143327016
165,17031081403,Census Tract 814.03,0.010895748,0.434261608,0.564538727,-0.0014194666229255,-0.1193813713068215
166,17031030703,Census Tract 307.03,0.05118262,0.522441185,0.485166497,0.0019078161528319,0.0884573071363849
167,17031836000,Census Tract 8360,0.026135201,0.764148517,0.413819177,0.0091559276784439,0.376464541113378
168,17031835800,Census Tract 8358,0.028871368,0.742517006,0.456829657,0.0082481845761621,0.3145587168043162
169,17031835900,Census Tract 8359,0.124917857,0.743984554,0.424237706,0.0399420910591021,0.4446647046944996
170,17031834500,Census Tract 8345,0.076369595,0.684703841,0.422834511,0.0199988546428705,0.3382389247861722
171,17031843600,Census Tract 8436,0.058179773,0.688315791,0.415059808,0.0158979710024717,0.3314357564861462
172,17031580501,Census Tract 5805.01,0.057251348,0.66413369,0.431236917,0.0133336541980888,0.2901481207460147
173,17031834600,Census Tract 8346,0.096417894,0.670622327,0.428357562,0.0233586583585854,0.338682658416434
174,17031831800,Census Tract 8318,0.040397784,0.507347686,0.459645033,0.0019270814533487,0.0881004364772994
175,17031071600,Census Tract 716,0.003663748,0.502723098,0.450070225,0.0001929068505726,0.0563166201449895
176,17031832600,Census Tract 8326,0.004129154,0.441550721,0.434431005,2.9398409408619235e-05,0.011248871071647
177,17031061901,Census Tract 619.01,0.028102081,0.47613047,0.4753409,2.218856332627872e-05,0.0288916515004029
178,17031839900,Census Tract 8399,0.027876779,0.495439378,0.440437876,0.0015332647362697,0.0828782816461984
179,17031030104,Census Tract 301.04,0.061791454,0.452532079,0.482504168,-0.0018520189159773,0.0318193653419548
180,17031770602,Census Tract 7706.02,0.06883192,0.540818891,0.347058489,0.0133369006036629,0.2625923228754337
181,17031839700,Census Tract 8397,0.036145741,0.530641732,0.379906393,0.0054484405604049,0.1868810803465996
182,17031835200,Census Tract 8352,0.03909555,0.581407833,0.528738816,0.0020591241684096,0.0917645664446692
183,17031833900,Census Tract 8339,0.077799627,0.72467703,0.486919946,0.0184974125880533,0.3155567117346464
184,17031836800,Census Tract 8368,0.211242578,0.736765401,0.427349743,0.0653617612218524,0.5206582358507855
185,17031838800,Census Tract 8388,0.100605892,0.786543307,0.400179251,0.0388705003392534,0.4869699476251357
186,17031836700,Census Tract 8367,0.085269944,0.684328568,0.457362238,0.0193534063039926,0.3122362742658837
187,17031832200,Census Tract 8322,0.013672205,0.446720696,0.438866062,0.0001073901652796,0.0215268390666851
188,17031252201,Census Tract 2522.01,0.07129931,0.711087005,0.424802436,0.0204118921888084,0.3575838787418146
189,17031831000,Census Tract 8310,0.003793537,0.441357788,0.451172223,-3.723142852779879e-05,-0.00602089806117
190,17031832400,Census Tract 8324,0.01499429,0.471431967,0.453125565,0.0002744915043931,0.0333006921906494
191,17031070103,Census Tract 701.03,0.032893496,0.438144388,0.485471435,-0.0015567520564059,-0.0144335509702919
192,17031220701,Census Tract 2207.01,0.026820727,0.493890753,0.409567583,0.0022616086747291,0.1111438959153791
193,17031841600,Census Tract 8416,0.104638463,0.692461235,0.440434613,0.0263716783156548,0.3566650849040164
194,17031770902,Census Tract 7709.02,0.073743341,0.423175189,0.359023955,0.0047307263292714,0.1378945750567761
195,17031660301,Census Tract 6603.01,0.105141594,0.717664514,0.47516521,0.0254967634141311,0.3476408982519066
196,17031660302,Census Tract 6603.02,0.076722909,0.709085661,0.412908207,0.0227235959626981,0.3729003631148338
197,17031301802,Census Tract 3018.02,0.073969935,0.723669874,0.404482719,0.023610253215415,0.393157090745307
198,17031834000,Census Tract 8340,0.051041542,0.74006721,0.323499092,0.0212622790639135,0.4676096600234111
199,17031834200,Census Tract 8342,0.029808896,0.74048125,0.438690063,0.0089960621003477,0.3316000831650023
200,17031730201,Census Tract 7302.01,0.091041017,0.717301632,0.333054675,0.0349822337064106,0.4752879735620553
201,17031835500,Census Tract 8355,0.113298152,0.763228977,0.451952341,0.0352670675632072,0.4245747877431484
202,17031839500,Census Tract 8395,0.127640091,0.667620247,0.458580264,0.0266818826079507,0.336680074967755
203,17031839200,Census Tract 8392,0.069499597,0.663442736,0.489120554,0.0121153214130534,0.2438217793474613
204,17031530502,Census Tract 5305.02,0.035660762,0.716048522,0.264135054,0.0161155787008372,0.4875742301863641
205,17031840400,Census Tract 8404,0.046820809,0.528929197,0.461500374,0.003157072065148,0.1142496325329883
206,17031841000,Census Tract 8410,0.016450283,0.568396593,0.529826869,0.0006344828712409,0.0550200066329831
207,17031030101,Census Tract 301.01,0.045038918,0.527350609,0.451600411,0.0034117069079455,0.1207891151856566
208,17031700302,Census Tract 7003.02,0.067265044,0.637690644,0.355709369,0.0189674829147052,0.3492463189712857
209,17031700402,Census Tract 7004.02,0.063156761,0.679226243,0.3489205,0.0208610408076735,0.3934625041770687
210,17031700401,Census Tract 7004.01,0.069056804,0.681862637,0.356431942,0.0224732036829719,0.3944874987871709
211,17031830500,Census Tract 8305,0.131827708,0.719548644,0.424883431,0.0388450397768106,0.4264929217488974
212,17031841700,Census Tract 8417,0.139026416,0.793830135,0.43872842,0.0493685186392251,0.494128130641353
213,17031640100,Census Tract 6401,0.053971521,0.544917073,0.402051102,0.0077106937805341,0.1968374917441415
214,17031840700,Census Tract 8407,0.053491852,0.733293928,0.451969043,0.0150485891901449,0.33481673785421
215,17031841300,Census Tract 8413,0.041462143,0.646080548,0.437920143,0.0086307765703016,0.2496225489785808
216,17031301801,Census Tract 3018.01,0.064554881,0.67925075,0.35098144,0.0211913861477723,0.3928241906529888
217,17031060800,Census Tract 608,0.019201725,0.429095039,0.514261709,-0.0016353470186683,-0.0659649447209783
218,17031832300,Census Tract 8323,0.011920717,0.461944821,0.47558476,-0.0001625978409491,-0.0017192220073675
219,17031832500,Census Tract 8325,0.005291658,0.477135511,0.420960741,0.000297257666296,0.0614664281887913
220,17031832000,Census Tract 8320,0.009536622,0.44873098,0.492905694,-0.0004212775709811,-0.0346380922026111
221,17031160601,Census Tract 1606.01,0.027496127,0.505056213,0.41624355,0.0024420043011963,0.1163087903585667
222,17031210501,Census Tract 2105.01,0.042407711,0.541876542,0.458297693,0.0035443876922853,0.1259865602398558
223,17031210601,Census Tract 2106.01,0.024274033,0.524099521,0.438145,0.0020864628365092,0.1102285534749552
224,17031081300,Census Tract 813,0.01529379,0.509835875,0.515697929,-8.965301920910417e-05,0.0094317359514005
225,17031700502,Census Tract 7005.02,0.039425221,0.696606572,0.320402725,0.0148319198362031,0.4156290682137771
226,17031836100,Census Tract 8361,0.102524871,0.75346014,0.402106706,0.0360224655480753,0.4538783048606571
227,17031835700,Census Tract 8357,0.044783777,0.748780788,,0.0335332320860618,0.7935645655744971
228,17031061100,Census Tract 611,0.010294662,0.428097717,0.469909873,-0.0004304420106648,-0.0315174935150938
229,17031836400,Census Tract 8364,0.089219092,0.756777731,0.392144242,0.0325322687006088,0.4538525808443105
230,17031836500,Census Tract 8365,0.051258322,0.698491717,0.426997275,0.0139163495558922,0.3227527644070317
231,17031839600,Census Tract 8396,0.076004612,0.728870659,0.455201546,0.0208001147398046,0.3496737253220372
232,17031840000,Census Tract 8400,0.049570211,0.481288765,0.404827698,0.0037901911763802,0.1260312772357527
233,17031835600,Census Tract 8356,0.115170765,0.684799717,0.481921748,0.0233656107671767,0.3180487332770301
234,17031830800,Census Tract 8308,0.022386036,0.440633131,0.43734124,7.36923998884429e-05,0.0256779276639308
235,17031460301,Census Tract 4603.01,0.070176023,0.784784567,0.381077466,0.0283305587853489,0.4738831238698918
236,17031301701,Census Tract 3017.01,0.077155136,0.765954753,0.448095006,0.0245245119654508,0.3950148825217023
237,17031310400,Census Tract 3104,0.021503313,0.594872252,0.408087677,0.0040164871445393,0.2082878877430513
238,17031530100,Census Tract 5301,0.0657584,0.71823949,0.424947337,0.0192864226037414,0.3590505523067241
239,17031081100,Census Tract 811,0.021057004,0.488528643,0.510666026,-0.000466146952738,-0.0010803794498394
240,17031150700,Census Tract 1507,0.022303862,0.559444825,0.42619495,0.0029719867779461,0.1555537362630428
241,17031301702,Census Tract 3017.02,0.050481531,0.695116539,0.449206757,0.0124139023491414,0.2963913130353061
242,17031700301,Census Tract 7003.01,0.063158301,0.647355318,0.328110771,0.0201629433058974,0.3824028485057558
243,17031490902,Census Tract 4909.02,0.046316862,0.756266951,0.434410353,0.0149073875140174,0.368173459372152
244,17031061800,Census Tract 618,0.025875607,0.482820447,0.515616583,-0.0008486198855976,-0.0069205285485128
245,17031490901,Census Tract 4909.01,0.066085652,0.717547991,0.450245322,0.0176648712437473,0.3333883210196165
246,17031650302,Census Tract 6503.02,0.094693338,0.666341773,0.365669145,0.0284716949011155,0.3953659665135501
247,17031831900,Census Tract 8319,0.007864256,0.442970058,0.457369849,-0.0001132436459368,-0.0065355345420624
248,17031830600,Census Tract 8306,0.048234436,0.590509864,0.47046677,0.0057902109993734,0.1682775308042149
249,17031830900,Census Tract 8309,0.016165712,0.433426617,0.478963286,-0.0007361326853682,-0.0293709557391285
250,17031830700,Census Tract 8307,0.040524089,0.587500402,0.474374107,0.0045843400582723,0.1536503842458964
251,17031300900,Census Tract 3009,0.082217994,0.749831017,0.404343189,0.0284053162997581,0.4277058228711135
252,17031700501,Census Tract 7005.01,0.068008305,0.63421424,0.347983804,0.0194660468508506,0.3542387410267937
253,17031460302,Census Tract 4603.02,0.087628088,0.715671091,0.312461821,0.0353324573508819,0.490837357803924
254,17031431302,Census Tract 4313.02,0.079475681,0.793257355,0.425718636,0.0292103900211496,0.4470143996457966
255,17031222900,Census Tract 2229,0.039673296,0.506271106,0.375542495,0.0051864348959015,0.1704019070314826
256,17031431301,Census Tract 4313.01,0.088657972,0.72672722,0.382605526,0.0305091315679588,0.4327796656759848
257,17031440101,Census Tract 4401.01,0.117674725,0.745185938,0.404707993,0.0400656485629487,0.4581526702614847
258,17031301803,Census Tract 3018.03,0.073076384,0.671349943,0.39591713,0.0201276339585596,0.3485091965760359
259,17031310200,Census Tract 3102,0.024783489,0.60110805,0.436980797,0.0040676459490981,0.1889107414614623
260,17031310300,Census Tract 3103,0.042643321,0.599048883,0.445036042,0.0065676189397952,0.1966561612263964
261,17031310500,Census Tract 3105,0.048570811,0.623239852,0.383069028,0.0116652916901271,0.2887416343986099
262,17031510300,Census Tract 5103,0.088272182,0.759564607,0.445807701,0.0276960066490894,0.4020290877570828
263,17031491400,Census Tract 4914,0.074944773,0.758200253,0.424995398,0.0249719621105581,0.4081496273124567
264,17031500200,Census Tract 5002,0.084777627,0.761130569,0.396627206,0.0309017302880041,0.449280990349768
265,17031530200,Census Tract 5302,0.056907735,0.744411815,0.393939361,0.0199445934395704,0.4073801887591084
266,17031740100,Census Tract 7401,0.044382996,0.44776279,0.401532046,0.0020518589522556,0.0906137405796838
267,17031140500,Census Tract 1405,0.03044033,0.541810186,0.398244155,0.0043701974121452,0.1740063615640927
268,17031140800,Census Tract 1408,0.026342702,0.534226603,0.41770975,0.0030693687584364,0.1428595555471886
269,17031301100,Census Tract 3011,0.0758199,0.702191055,0.405925964,0.0224627895895308,0.3720849912332389
270,17031150200,Census Tract 1502,0.026375844,0.541035332,0.457999655,0.0021901360404197,0.1094115208547918
271,17031150300,Census Tract 1503,0.055357222,0.475919404,0.437603703,0.0021210508059535,0.093672923843306
272,17031301200,Census Tract 3012,0.06567526,0.765165711,0.432480465,0.0218491900267754,0.3983605057531281
273,17031740400,Census Tract 7404,0.052056217,0.451679066,0.357147538,0.0049209538071349,0.1465877461511352
274,17031020400,Census Tract 204,0.027380826,0.56974625,0.42556526,0.0039477945807943,0.171561816328467
275,17031640300,Census Tract 6403,0.069307074,0.526131879,0.399747977,0.0087592983604336,0.1956909751085412
276,17031640600,Census Tract 6406,0.04038639,0.569605089,0.419893439,0.0060463130999761,0.1900980394698387
277,17031010400,Census Tract 104,0.054849318,0.478016062,0.480398137,-0.0001306551700535,0.0524672429693771
278,17031071800,Census Tract 718,0.00601224,0.504062818,0.430166238,0.0004442839622978,0.0799088203526881
279,17031160300,Census Tract 1603,0.037332731,0.483719632,0.418899445,0.0024199145998368,0.1021529178438252
280,17031310700,Census Tract 3107,0.035125025,0.589806458,0.446564196,0.0050313879852012,0.1783672862651658
281,17031071500,Census Tract 715,0.015346755,0.464573705,0.485802672,-0.0003257957573329,-0.0058822116466418
282,17031071700,Census Tract 717,0.000826357,0.491046951,0.433387332,4.764745674811296e-05,0.0584859758372934
283,17031671200,Census Tract 6712,0.104412704,0.692831552,0.401018061,0.0304690357577928,0.3962261956379881
284,17031670500,Census Tract 6705,0.11185355,0.718743864,0.459645477,0.0289810742950282,0.3709519366694386
285,17031670600,Census Tract 6706,0.087503963,0.720607638,0.423849756,0.0259674908428112,0.3842618451771339
286,17031670700,Census Tract 6707,0.094211363,0.799625131,0.418273903,0.0359276189064828,0.4755625902978304
287,17031670800,Census Tract 6708,0.105833343,0.706376278,0.377977525,0.0347555376336801,0.4342320948464936
288,17031670900,Census Tract 6709,0.075060784,0.743717095,0.393094446,0.0263180107949926,0.4256834327059792
289,17031671100,Census Tract 6711,0.074213209,0.744796061,0.410139618,0.0248359284647477,0.4088696515391431
290,17031671300,Census Tract 6713,0.091896854,0.719986237,0.386118806,0.0306813665523802,0.4257642853062964
291,17031671400,Census Tract 6714,0.101484935,0.715996457,0.406181612,0.0314415393685168,0.411299779583774
292,17031671500,Census Tract 6715,0.094809088,0.706831647,0.453565483,0.0240119340010804,0.3480752519813931
293,17031671600,Census Tract 6716,0.13962206,0.714351297,0.404142782,0.04331195193905,0.4498305752408713
294,17031670100,Census Tract 6701,0.093346396,0.727330219,0.414329292,0.0292175084757314,0.4063473233315452
295,17031230500,Census Tract 2305,0.104394107,0.658620567,0.434555869,0.023391034115025,0.328458805382149
296,17031230600,Census Tract 2306,0.057597013,0.637906494,0.438906435,0.0114618089277466,0.2565970716186376
297,17031240600,Census Tract 2406,0.012652516,0.547955522,0.444128888,0.0013136681536869,0.1164791498837646
298,17031241000,Census Tract 2410,0.026050807,0.506074181,0.412020018,0.0024501868627644,0.1201049701968068
299,17031191000,Census Tract 1910,0.083116938,0.553632676,0.447957392,0.0087834060716604,0.1887922225446389
300,17031080300,Census Tract 803,0.005373542,0.438610138,0.451836384,-7.107178748475981e-05,-0.0078527053574853
301,17031300800,Census Tract 3008,0.078261725,0.814285535,0.427590426,0.0302634263761826,0.4649568340968171
302,17031650200,Census Tract 6502,0.089449795,0.623833641,0.395597568,0.020415669875314,0.3176858677873325
303,17031660500,Census Tract 6605,0.065275463,0.767928104,0.376924209,0.0255229602601194,0.456279357460007
304,17031221400,Census Tract 2214,0.019183339,0.514256372,0.444698355,0.0013343550049154,0.0887413558011578
305,17031161000,Census Tract 1610,0.017132136,0.492240953,0.429414607,0.0010763495053411,0.0799584819507461
306,17031340600,Census Tract 3406,0.201089093,0.876911425,0.384501366,0.099018291942915,0.6934991511404536
307,17031240500,Census Tract 2405,0.003947264,0.484342941,0.453797445,0.0001205711285735,0.0344927601264996
308,17031240700,Census Tract 2407,0.019524988,0.51374985,0.421926238,0.0017928549098519,0.111348599381482
309,17031240800,Census Tract 2408,0.040008393,0.521269561,0.427862007,0.0037370861013975,0.1334159465737214
310,17031240900,Census Tract 2409,0.056693084,0.544184643,0.485601102,0.0033212816218573,0.1152766251997586
311,17031241100,Census Tract 2411,0.021964671,0.520092452,0.453334943,0.0014663067016705,0.0887221796158027
312,17031190300,Census Tract 1903,0.091817104,0.569864868,0.420086121,0.0137522507969289,0.2415958510555731
313,17031190800,Census Tract 1908,0.040569753,0.623258147,0.410140386,0.0086461348946394,0.2536875140287249
314,17031190900,Census Tract 1909,0.03958821,0.611897307,0.426003484,0.0073592036561701,0.2254820323147021
315,17031191100,Census Tract 1911,0.038283874,0.617775958,0.426310985,0.0073300209991757,0.2297488475472612
316,17031191200,Census Tract 1912,0.043905584,0.680348437,0.425699336,0.011180517595236,0.2985546854626584
317,17031080100,Census Tract 801,0.007114614,0.474399876,0.46500451,6.684439299053122e-05,0.0165099787777112
318,17031080400,Census Tract 804,0.052320307,0.636770315,0.410483679,0.0118393863560822,0.2786069439391027
319,17031081000,Census Tract 810,0.027778585,0.464576885,0.523402816,-0.0016341011071439,-0.0310473458787877
320,17031150600,Census Tract 1506,0.065256087,0.516215664,0.42995292,0.0056291691501339,0.1515188312549443
321,17031301600,Census Tract 3016,0.084258761,0.779333146,0.420567148,0.0302291785767445,0.4430247587421008
322,17031020500,Census Tract 205,0.051342801,0.574977369,0.304072291,0.0139090253978672,0.3222478784110899
323,17031821402,Census Tract 8214.02,0.047113069,0.676428697,0.460226092,0.0101859682984291,0.2633156742384054
324,17031750300,Census Tract 7503,0.040214293,0.45117513,0.367232099,0.0033757097075717,0.1241573252282969
325,17031640800,Census Tract 6408,0.089212415,0.617141265,0.390230917,0.0202432201226092,0.3161227624014621
326,17031750100,Census Tract 7501,0.048564416,0.682518825,0.331307213,0.0170563869212529,0.3997760287258314
327,17031740200,Census Tract 7402,0.037691871,0.448344144,0.354789761,0.0035262396835649,0.1312462533183213
328,17031650400,Census Tract 6504,0.084443373,0.621476792,0.405553888,0.0182332582798546,0.3003662766280833
329,17031650500,Census Tract 6505,0.029191542,0.641025182,0.327186298,0.0091614410630172,0.3430304262279376
330,17031660600,Census Tract 6606,0.093030173,0.736342909,0.436953279,0.0278522691676014,0.3924198034109353
331,17031221100,Census Tract 2211,0.029578569,0.520801375,0.458892878,0.0018311647294502,0.0914870658381309
332,17031221300,Census Tract 2213,0.027686456,0.543863711,0.43609216,0.0029838122582592,0.1354580061826452
333,17031221500,Census Tract 2215,0.03243106,0.50383452,0.415227346,0.0028736246108335,0.1210382343777109
334,17031020100,Census Tract 201,0.046228893,0.570200611,0.424067579,0.0067555682837043,0.1923619243409708
335,17031221600,Census Tract 2216,0.005505346,0.508886699,0.402769443,0.0005842121846556,0.1116226016229475
336,17031160800,Census Tract 1608,0.033034869,0.534887881,0.434326648,0.003322027099531,0.1335961011417954
337,17031160900,Census Tract 1609,0.02154864,0.463302281,0.400669451,0.0013496522691776,0.0841814689788292
338,17031222800,Census Tract 2228,0.042632339,0.566807291,0.422882205,0.0061358631017573,0.1865574252033033
339,17031161100,Census Tract 1611,0.024482687,0.499736034,0.436372096,0.0015513194389817,0.0878466242649322
340,17031161200,Census Tract 1612,0.026215724,0.487007833,0.383729783,0.0027075088254525,0.1294937741166753
341,17031161300,Census Tract 1613,0.043114818,0.527061115,0.479845756,0.0020356815721272,0.0903301761642064
342,17031650100,Census Tract 6501,0.047180282,0.637548332,0.416662787,0.0104214423745947,0.2680658275285832
343,17031330200,Census Tract 3302,0.017708139,0.536178088,0.500735298,0.0006276258627634,0.0531509291791861
344,17031420600,Census Tract 4206,0.120099836,0.789158992,0.456394228,0.039964993541837,0.4528645998468511
345,17031420700,Census Tract 4207,0.136767398,0.766651171,0.43763339,0.0449989057367833,0.4657851785021539
346,17031661000,Census Tract 6610,0.063765962,0.684997716,0.395372424,0.018468235223589,0.3533912530706162
347,17031823304,Census Tract 8233.04,0.09420354,0.5732872,0.28610439,0.0270536373876115,0.3813863500687162
348,17031010100,Census Tract 101,0.07289356,0.603174818,0.416152402,0.0136327298018101,0.2599159767245694
349,17031230300,Census Tract 2303,0.04237552,0.586611176,0.420086454,0.0070565716086495,0.2089002411351757
350,17031640400,Census Tract 6404,0.076461342,0.509392518,0.368423972,0.0107786441923637,0.2174298879795773
351,17031640500,Census Tract 6405,0.049122534,0.495617966,0.41880527,0.0037732343145201,0.125935230610212
352,17031640700,Census Tract 6407,0.081130741,0.565505923,0.409352574,0.0126688369192317,0.2372840902119339
353,17031151200,Census Tract 1512,0.056232162,0.540500992,0.418044463,0.0068859953780071,0.1786886912369534
354,17031310800,Census Tract 3108,0.037028304,0.630630714,0.443952781,0.0069123672916995,0.2237062370304277
355,17031660400,Census Tract 6604,0.102451343,0.635155007,0.41830273,0.0222168069409946,0.3193036195434456
356,17031670400,Census Tract 6704,0.087086153,0.724028809,0.415215207,0.0268933886957029,0.39589975532178
357,17031340400,Census Tract 3404,0.044576599,0.447533577,0.434796014,0.0005677972698608,0.0573141626813061
358,17031420800,Census Tract 4208,0.058179773,0.762142209,0.421497861,0.0198186106800693,0.3988241202231177
359,17031421200,Census Tract 4212,0.133672182,0.792166107,0.443732236,0.046575915796034,0.4821060528944987
360,17031661100,Census Tract 6611,0.076711265,0.683918573,0.40061873,0.0217322892898466,0.3600111077705525
361,17031222500,Census Tract 2225,0.018086153,0.539576867,0.439895531,0.0018028519135204,0.1177674890789221
362,17031190200,Census Tract 1902,0.076994592,0.590334406,0.420747294,0.0130572905269683,0.2465817042683792
363,17031390600,Census Tract 3906,0.040902871,0.56693635,0.398208879,0.0069014379455015,0.2096303414878397
364,17031010300,Census Tract 103,0.054735527,0.568496392,0.466656006,0.0055742871902574,0.1565759131176508
365,17031010600,Census Tract 106,0.042016312,0.561672807,0.446500637,0.0048391098916104,0.1571884830658415
366,17031020200,Census Tract 202,0.043657337,0.558230672,0.403237581,0.0067665856249108,0.1986504287296934
367,17031150800,Census Tract 1508,0.075680855,0.500065549,0.429535584,0.0053377680265822,0.1462108196266551
368,17031151100,Census Tract 1511,0.076089543,0.521206928,0.427588194,0.0071234067347822,0.1697082775913152
369,17031230100,Census Tract 2301,0.036545395,0.496650181,0.436807176,0.0021869862558959,0.0963883998166548
370,17031160100,Census Tract 1601,0.025955727,0.528167903,0.383660106,0.0037508049431688,0.1704635236843544
371,17031160200,Census Tract 1602,0.049719561,0.503929813,0.37089114,0.0066146244630369,0.1827582341488257
372,17031160400,Census Tract 1604,0.030024303,0.513468449,0.411478046,0.0030621907295506,0.1320147058134379
373,17031310600,Census Tract 3106,0.046888425,0.601307666,0.451674822,0.0070160484341337,0.1965212691169292
374,17031310900,Census Tract 3109,0.053647441,0.682480521,0.450938242,0.0124216506414029,0.2851897192205613
375,17031320400,Census Tract 3204,0.002752659,0.379509388,0.621957395,-0.0006673767039753,-0.2396953483784398
376,17031061500,Census Tract 615,0.009196437,0.442359305,0.459955722,-0.0001618243314995,-0.0083999803277586
377,17031320600,Census Tract 3206,0.015610415,0.465067143,0.548171233,-0.001297289320437,-0.0674936755035071
378,17031740300,Census Tract 7403,0.02924099,0.442651769,0.345205401,0.0028494283120788,0.1266873586710556
379,17031660700,Census Tract 6607,0.101159322,0.770696791,0.405143793,0.0369790933861293,0.4667123198190824
380,17031222700,Census Tract 2227,0.027676611,0.5203648,0.481055413,0.0010879506376427,0.0669859988015181
381,17031221200,Census Tract 2212,0.014951405,0.426597605,0.448081762,-0.0003212183261093,-0.0065327514154597
382,17031160700,Census Tract 1607,0.027178561,0.502578063,0.405088664,0.0026496215617905,0.12466795952453
383,17031222200,Census Tract 2222,0.005284302,0.493739739,0.478920108,7.831140457820991e-05,0.0201039327144889
384,17031340500,Census Tract 3405,0.10723436,0.579590898,0.377918968,0.021626160294057,0.3089062897428707
