,geoid10,NAME,min_max_ex,min_max_sens,min_max_ac,vul_score_mulpi,vul_score_add
581,06037139703,"Census Tract 1397.03, Los Angeles County, California",0.052672124,0.517896892,,0.0272787291973072,0.570569015749402
582,06037274100,"Census Tract 2741, Los Angeles County, California",0.019990105,0.553779139,0.079966166,0.0094715711696674,0.4938030783378934
583,06037108103,"Census Tract 1081.03, Los Angeles County, California",0.039760226,0.457499297,,0.0181902753925244,0.4972595229708392
584,06037109300,"Census Tract 1093, Los Angeles County, California",0.073362341,0.456509459,0.379954446,0.0056162549890026,0.1499173542885907
585,06037109500,"Census Tract 1095, Los Angeles County, California",0.20870597,0.701621371,0.371750228,0.0688460768247544,0.5385771127649892
586,06037111202,"Census Tract 1112.02, Los Angeles County, California",0.075477212,0.472598312,0.317785229,0.0116848599230334,0.2302902952633814
587,06037111301,"Census Tract 1113.01, Los Angeles County, California",0.107060805,0.557129282,0.320037308,0.0253832577133465,0.3441527796713768
588,06037111302,"Census Tract 1113.02, Los Angeles County, California",0.10537542,0.460918675,0.197970899,0.0277082324072603,0.3683231962426399
589,06037111400,"Census Tract 1114, Los Angeles County, California",0.116565744,0.509808128,0.24993852,0.0302918942188673,0.3764353516259119
590,06037109700,"Census Tract 1097, Los Angeles County, California",0.060374442,0.518942359,0.34680759,0.0103925406140058,0.2325092109309545
591,06037139301,"Census Tract 1393.01, Los Angeles County, California",0.048276488,0.495318207,0.254745778,0.0116139919752566,0.2888489176581864
592,06037137502,"Census Tract 1375.02, Los Angeles County, California",0.061850931,0.51037637,0.212920176,0.0183979426603605,0.3593071255239709
593,06037139302,"Census Tract 1393.02, Los Angeles County, California",0.070443735,0.535483372,0.402051722,0.0093994238666941,0.2038753857210684
594,06037139200,"Census Tract 1392, Los Angeles County, California",0.092327448,0.474952288,0.355380177,0.0110397879743502,0.2118995601538155
595,06037139701,"Census Tract 1397.01, Los Angeles County, California",0.037744156,0.502117696,0.296877723,0.0077466095793537,0.2429841292322906
596,06037141400,"Census Tract 1414, Los Angeles County, California",0.066407954,0.487391831,0.320478132,0.0110843972380957,0.233321652597489
597,06037141302,"Census Tract 1413.02, Los Angeles County, California",0.073031729,0.485831485,0.385213553,0.0073483015876718,0.1736496615938108
598,06037109100,"Census Tract 1091, Los Angeles County, California",0.100439156,0.546755202,0.358292348,0.0189290499277143,0.2889020093087633
599,06037275400,"Census Tract 2754, Los Angeles County, California",0.043638042,0.491777308,0.213366352,0.0121493088296835,0.3220489968316628
600,06037320300,"Census Tract 3203, Los Angeles County, California",0.139213285,0.633960406,0.367967984,0.0370296788022088,0.4052057070268249
601,06037265410,"Census Tract 2654.10, Los Angeles County, California",0.050380898,0.518943637,0.332481755,0.0093941170909922,0.2368427803736625
602,06037265301,"Census Tract 2653.01, Los Angeles County, California",,0.299508087,0.333337272,-0.0,-0.0338291845735501
603,06037930401,,,,0.203462514,,
604,06037264302,"Census Tract 2643.02, Los Angeles County, California",0.074044892,0.513049619,0.224547352,0.0213621190608217,0.3625471583638848
605,06037267300,"Census Tract 2673, Los Angeles County, California",0.04232823,0.544422294,0.395149687,0.0063184452910344,0.1916008374140189
606,06037267402,"Census Tract 2674.02, Los Angeles County, California",0.029292392,0.506534498,0.393931939,0.00329839828744,0.1418949503463844
607,06037267501,"Census Tract 2675.01, Los Angeles County, California",0.031399714,0.514708624,0.355618246,0.0049953923361132,0.1904900914838204
608,06037267502,"Census Tract 2675.02, Los Angeles County, California",0.032800487,0.523987196,0.323781029,0.0065668597318654,0.2330066537142696
609,06037267600,"Census Tract 2676, Los Angeles County, California",0.04400996,0.530573503,,0.0233505186499911,0.5745834629522398
610,06037109601,"Census Tract 1096.01, Los Angeles County, California",0.066283103,0.515223869,0.238714957,0.0183278686867565,0.3427920147415864
611,06037141700,"Census Tract 1417, Los Angeles County, California",,0.491395242,,0.0,0.4913952424937668
612,06037211420,"Census Tract 2114.20, Los Angeles County, California",0.074956134,0.536022811,0.422661359,0.0084971361762146,0.1883175859100664
613,06037800325,"Census Tract 8003.25, Los Angeles County, California",0.044933004,0.476763307,0.384034375,0.0041665894587692,0.1376619358874825
614,06037262200,"Census Tract 2622, Los Angeles County, California",0.031728801,0.518992634,,0.0164670139758632,0.5507214350419148
615,06037106642,"Census Tract 1066.42, Los Angeles County, California",0.057890463,0.496759293,0.234305633,0.0151935639354954,0.3203441233873727
616,06037273800,"Census Tract 2738, Los Angeles County, California",0.070138762,0.527894685,0.397527973,0.0091437598523154,0.2005054745353767
617,06037800324,"Census Tract 8003.24, Los Angeles County, California",0.039074809,0.4720986,0.256400752,0.0084283522835992,0.2547726579449156
618,06037800326,"Census Tract 8003.26, Los Angeles County, California",0.048241562,0.509056992,0.36970935,0.006722347934959,0.1875892040382722
619,06037273700,"Census Tract 2737, Los Angeles County, California",0.070165235,0.539307727,0.2901954,0.017479024977417,0.3192775618826418
620,06037273600,"Census Tract 2736, Los Angeles County, California",0.047369501,0.504976318,0.353132877,0.007192748033864,0.1992129418962698
621,06037273200,"Census Tract 2732, Los Angeles County, California",0.032353247,0.536132935,0.102536013,0.0140282684896138,0.4659501693182083
622,06037273300,"Census Tract 2733, Los Angeles County, California",0.0419495,0.576470878,0.276359541,0.0125895203694344,0.3420608360484134
623,06037117303,"Census Tract 1173.03, Los Angeles County, California",0.075800943,0.525238158,0.303077957,0.0168399527755776,0.2979611445052852
624,06037115301,"Census Tract 1153.01, Los Angeles County, California",0.066114031,0.479512459,0.304457391,0.0115735961452944,0.2411690988058563
625,06037800328,"Census Tract 8003.28, Los Angeles County, California",0.064513698,0.480761216,0.294871753,0.0119924166299336,0.2504031608229912
626,06037571704,"Census Tract 5717.04, Los Angeles County, California",0.144311926,0.623057631,,0.0899146464424914,0.767369556447368
627,06037800204,"Census Tract 8002.04, Los Angeles County, California",0.046619495,0.521467304,0.466016741,0.00258507724198,0.1020700579686533
628,06037128500,"Census Tract 1285, Los Angeles County, California",0.042553807,0.501177739,0.478186202,0.0009783774341232,0.0655453441032601
629,06037234501,"Census Tract 2345.01, Los Angeles County, California",0.122726822,0.654337368,0.318090816,0.0412664707593785,0.4589733739580919
630,06037141600,"Census Tract 1416, Los Angeles County, California",0.026540878,0.480214597,,0.0127453169556346,0.5067554750299844
631,06037570403,"Census Tract 5704.03, Los Angeles County, California",0.149986659,0.717044998,0.369647676,0.0521049635143249,0.4973839804313033
632,06037544002,"Census Tract 5440.02, Los Angeles County, California",0.079128277,0.595851603,0.186334107,0.0324044138820588,0.4886457729984042
633,06037544001,"Census Tract 5440.01, Los Angeles County, California",0.081474624,0.558270098,0.224374108,0.0272040502817576,0.4153706135662014
634,06037543905,"Census Tract 5439.05, Los Angeles County, California",0.10299525,0.622582212,0.328851211,0.0302528979059782,0.3967262513391532
635,06037276604,"Census Tract 2766.04, Los Angeles County, California",0.030390802,0.522720354,0.331144005,0.0058221587907835,0.2219671503127472
636,06037650901,"Census Tract 6509.01, Los Angeles County, California",0.082582378,0.526508774,0.354511163,0.014203971804925,0.2545799894609528
637,06037650401,"Census Tract 6504.01, Los Angeles County, California",0.04353583,0.462537712,0.368727922,0.0040840870780612,0.1373456202451494
638,06037650004,"Census Tract 6500.04, Los Angeles County, California",0.091902163,0.487505523,0.302087417,0.0170403250103059,0.277320269384363
639,06037650003,"Census Tract 6500.03, Los Angeles County, California",0.111641613,0.523786044,0.297066429,0.0253113433284706,0.3383612268055776
640,06037219901,"Census Tract 2199.01, Los Angeles County, California",0.089674039,0.674688741,0.346335648,0.0294447481617932,0.4180271325440729
641,06037621326,"Census Tract 6213.26, Los Angeles County, California",0.065843858,0.497943945,0.341697544,0.0102878658516021,0.2220902589649591
642,06037621324,"Census Tract 6213.24, Los Angeles County, California",0.030767453,0.495986736,0.397170693,0.0030403179371322,0.1295834962137891
643,06037621204,"Census Tract 6212.04, Los Angeles County, California",0.024850033,0.507094812,0.39886444,0.0026895283616658,0.1330804054500551
644,06037621104,"Census Tract 6211.04, Los Angeles County, California",0.042736622,0.49008271,0.432482263,0.0024616485093499,0.1003370685478888
645,06037621004,"Census Tract 6210.04, Los Angeles County, California",0.049075453,0.495553575,0.220276338,0.0135093550234147,0.3243526894511765
646,06037620904,"Census Tract 6209.04, Los Angeles County, California",0.026592148,0.481074045,0.217878596,0.0069989322770514,0.2897875969714026
647,06037620305,"Census Tract 6203.05, Los Angeles County, California",0.05003264,0.499446945,0.236779259,0.0131419578388367,0.3127003261322223
648,06037570404,"Census Tract 5704.04, Los Angeles County, California",0.122344304,0.680317731,0.297645804,0.046817730785496,0.505016232191003
649,06037265602,"Census Tract 2656.02, Los Angeles County, California",0.050312566,0.510305584,0.394909684,0.0058058638614208,0.1657084660994396
650,06037543306,"Census Tract 5433.06, Los Angeles County, California",0.086634285,0.536839431,0.474816795,0.0053732867565749,0.1486569213344578
651,06037542106,"Census Tract 5421.06, Los Angeles County, California",0.142264557,0.691952863,0.391336329,0.0427670780812443,0.4428810911137767
652,06037542105,"Census Tract 5421.05, Los Angeles County, California",0.15184651,0.705929397,0.391258279,0.0477817111205278,0.4665176283129455
653,06037207301,"Census Tract 2073.01, Los Angeles County, California",0.06254327,0.575496157,0.944447212,-0.0230754055238016,-0.3064077843924415
654,06037276603,"Census Tract 2766.03, Los Angeles County, California",0.030421193,0.515435406,0.353471686,0.0049271296313276,0.1923849134733372
655,06037269907,"Census Tract 2699.07, Los Angeles County, California",0.036660101,0.497610618,,0.0182424553335804,0.5342707185950157
656,06037269906,"Census Tract 2699.06, Los Angeles County, California",0.028102409,0.503456542,0.316237036,0.0052613192005152,0.2153219152296662
657,06037267901,"Census Tract 2679.01, Los Angeles County, California",0.017887229,0.537122497,0.261531071,0.0049295668971272,0.2934786552608924
658,06037604002,"Census Tract 6040.02, Los Angeles County, California",0.116272549,0.56037418,0.376003759,0.0214372187999807,0.3006429700249792
659,06037604001,"Census Tract 6040.01, Los Angeles County, California",0.105196255,0.577110091,0.356837297,0.0231718730272817,0.32546904912556
660,06037603802,"Census Tract 6038.02, Los Angeles County, California",0.122210343,0.621973114,0.331956701,0.0354430052215177,0.4122267556919714
661,06037535001,"Census Tract 5350.01, Los Angeles County, California",0.17279584,0.731893907,0.398771369,0.0575621888232701,0.5059183778571561
662,06037603801,"Census Tract 6038.01, Los Angeles County, California",0.12176719,0.640098682,0.312279375,0.0399176357215994,0.4495864965421855
663,06037603006,"Census Tract 6030.06, Los Angeles County, California",0.123561105,0.502342513,,0.0620699962024839,0.6259036184880407
664,06037603005,"Census Tract 6030.05, Los Angeles County, California",0.141027166,0.659441893,0.311745214,0.0490346772672225,0.4887238450928829
665,06037602802,"Census Tract 6028.02, Los Angeles County, California",0.096322324,0.636240013,0.361084418,0.0265036263004416,0.3714779186629103
666,06037602801,"Census Tract 6028.01, Los Angeles County, California",0.092545418,0.675618761,0.358179722,0.029377528519077,0.4099844572862229
667,06037212701,"Census Tract 2127.01, Los Angeles County, California",0.156279425,0.53826414,0.492376641,0.0071712718810178,0.2021669234801194
668,06037602509,"Census Tract 6025.09, Los Angeles County, California",0.103435014,0.619995833,0.34785546,0.0281488432957259,0.3755753869654388
669,06037602508,"Census Tract 6025.08, Los Angeles County, California",0.064401398,0.636994037,0.344094489,0.0188631402630371,0.3573009453264203
670,06037602302,"Census Tract 6023.02, Los Angeles County, California",0.043736664,0.514660282,0.316195404,0.008680191785163,0.2422015428580691
671,06037600304,"Census Tract 6003.04, Los Angeles County, California",0.107310656,0.720526284,0.375799233,0.036992885980797,0.4520377067637469
672,06037535002,"Census Tract 5350.02, Los Angeles County, California",0.185418126,0.67779996,0.445560589,0.0430613889381417,0.4176574970065273
673,06037208802,"Census Tract 2088.02, Los Angeles County, California",0.101249495,0.558860978,0.461689501,0.0098385629955226,0.1984209721970435
674,06037533001,"Census Tract 5330.01, Los Angeles County, California",0.190903247,0.757053306,0.420789415,0.0641938686582469,0.5271671382706968
675,06037275602,"Census Tract 2756.02, Los Angeles County, California",0.040782464,0.539868997,0.466694248,0.0029842466013631,0.1139572136859205
676,06037275101,"Census Tract 2751.01, Los Angeles County, California",0.069503426,0.463700043,,0.0322287416052957,0.5332034692020861
677,06037241201,"Census Tract 2412.01, Los Angeles County, California",0.138162585,0.676169675,0.384614352,0.0402820369555523,0.4297179074457814
678,06037239801,"Census Tract 2398.01, Los Angeles County, California",0.153184622,0.685822865,0.394690197,0.0445970476717377,0.4443172900463991
679,06037234901,"Census Tract 2349.01, Los Angeles County, California",0.157263749,0.73190279,0.450069341,0.0443221848602509,0.4390971986416707
680,06037212501,"Census Tract 2125.01, Los Angeles County, California",0.086665956,0.55853674,0.44494178,0.0098448157299751,0.2002609152285371
681,06037234502,"Census Tract 2345.02, Los Angeles County, California",0.106459784,0.649653543,0.403401799,0.0262159074050195,0.3527115276846795
682,06037207102,"Census Tract 2071.02, Los Angeles County, California",0.120386142,0.562862041,0.652927449,-0.0108426268798288,0.0303207343973056
683,06037207101,"Census Tract 2071.01, Los Angeles County, California",0.08674208,0.577709983,0.571630654,0.0005273336744464,0.092821408999506
684,06037207501,"Census Tract 2075.01, Los Angeles County, California",0.051461465,0.587933094,0.576217854,0.000602883374302,0.0631767044519686
685,06037207302,"Census Tract 2073.02, Los Angeles County, California",0.084486247,0.533940782,0.731298115,-0.0166739804174009,-0.1128710861299843
686,06037206031,"Census Tract 2060.31, Los Angeles County, California",0.030177032,0.498463901,0.41398146,0.002549429364357,0.1146594733932583
687,06037240401,"Census Tract 2404.01, Los Angeles County, California",0.169786633,0.704625698,0.385386861,0.0542024871643244,0.4890254698339639
688,06037237102,"Census Tract 2371.02, Los Angeles County, California",0.092796005,0.689050092,0.420298784,0.0249390477412145,0.3615473129967911
689,06037208801,"Census Tract 2088.01, Los Angeles County, California",0.104221266,0.563703128,0.512494735,0.0053370036353533,0.1554296598323868
690,06037980028,"Census Tract 9800.28, Los Angeles County, California",,0.0,0.471553278,-0.0,-0.4715532780381983
691,06037534803,"Census Tract 5348.03, Los Angeles County, California",0.188067674,0.712745816,0.43898301,0.0514859343226371,0.4618304807395693
692,06037211802,"Census Tract 2118.02, Los Angeles County, California",0.076175731,0.585443808,0.516493486,0.005252341234816,0.1451260537092195
693,06037980025,"Census Tract 9800.25, Los Angeles County, California",,0.0,,0.0,0.0
694,06037651304,"Census Tract 6513.04, Los Angeles County, California",0.079723411,0.465744403,0.339100296,0.0100965001643378,0.2063675177505337
695,06037278001,"Census Tract 2780.01, Los Angeles County, California",0.057630205,0.529205748,0.407700352,0.0070023809226325,0.1791356014932952
696,06037534802,"Census Tract 5348.02, Los Angeles County, California",0.106965691,0.668655194,0.464134353,0.0218767129863772,0.3114865311439965
697,06037533403,"Census Tract 5334.03, Los Angeles County, California",0.162413084,0.657268415,0.411242483,0.0399578302369115,0.4084390153392493
698,06037533402,"Census Tract 5334.02, Los Angeles County, California",0.2282821,0.714234727,0.392822612,0.0733726325996967,0.5496942152311928
699,06037533300,"Census Tract 5333, Los Angeles County, California",0.089324226,0.711625367,0.259501123,0.0403856481833349,0.5414484696515819
700,06037541100,"Census Tract 5411, Los Angeles County, California",0.111905447,0.692233009,0.36354093,0.0367824339860032,0.4405975259961324
701,06037543321,"Census Tract 5433.21, Los Angeles County, California",0.072769579,0.644860912,0.369016046,0.0200731148775793,0.34861444569043
702,06037541500,"Census Tract 5415, Los Angeles County, California",0.14251149,0.683932021,0.313305024,0.05281860565792,0.5131384872530953
703,06037542401,"Census Tract 5424.01, Los Angeles County, California",0.138427779,0.689825753,0.381887947,0.0426271465105735,0.4463655846591858
704,06037543702,"Census Tract 5437.02, Los Angeles County, California",0.081109721,0.562268483,0.290292768,0.022059874492405,0.3530854368178388
705,06037206020,"Census Tract 2060.20, Los Angeles County, California",0.025750202,0.490063314,0.464253801,0.000664600179418,0.0515597152379235
706,06037207710,"Census Tract 2077.10, Los Angeles County, California",0.027749358,0.530221553,1.0,-0.0130360501775521,-0.4420290890270727
707,06037207400,"Census Tract 2074, Los Angeles County, California",0.03501226,0.577886519,0.737915007,-0.0056029590863102,-0.1250162277650639
708,06037206300,"Census Tract 2063, Los Angeles County, California",0.406588352,0.633127968,0.565457765,0.0275139164889933,0.4742585555765087
709,06037208902,"Census Tract 2089.02, Los Angeles County, California",0.098960982,0.540289795,0.528042493,0.0012120050041293,0.1112082838016518
710,06037602600,"Census Tract 6026, Los Angeles County, California",0.120099478,0.677938424,0.289110757,0.0466979996845336,0.5089271448249242
711,06037219800,"Census Tract 2198, Los Angeles County, California",0.079729138,0.649634312,0.444033746,0.0163923559140862,0.2853297042001038
712,06037219010,"Census Tract 2190.10, Los Angeles County, California",0.132076151,0.588178254,0.3957206,0.0254190661999163,0.3245338050632066
713,06037218900,"Census Tract 2189, Los Angeles County, California",0.085235171,0.631478078,0.38402802,0.0210914480409761,0.3326852290145137
714,06037220100,"Census Tract 2201, Los Angeles County, California",0.08959483,0.69398778,0.405397077,0.0258562348651601,0.378185532686109
715,06037219700,"Census Tract 2197, Los Angeles County, California",0.1466638,0.648158294,0.421228891,0.0332823284112507,0.3735932020763777
716,06037221220,"Census Tract 2212.20, Los Angeles County, California",0.078889967,0.573799934,0.492386217,0.0064227253519351,0.1603036827987034
717,06037219020,"Census Tract 2190.20, Los Angeles County, California",0.121551727,0.653758865,0.355647587,0.0362359406127547,0.4196630050724128
718,06037221110,"Census Tract 2211.10, Los Angeles County, California",0.098002373,0.674979813,0.493806464,0.0177554180699888,0.2791757216633795
719,06037221120,"Census Tract 2211.20, Los Angeles County, California",0.088738581,0.592133233,0.447393736,0.0128439776507383,0.2334780787036391
720,06037221302,"Census Tract 2213.02, Los Angeles County, California",0.090249739,0.542569513,0.471291851,0.0064327903844888,0.161527400816779
721,06037221500,"Census Tract 2215, Los Angeles County, California",0.118456884,0.670167531,0.440120695,0.0272506313169722,0.3485037196585799
722,06037221900,"Census Tract 2219, Los Angeles County, California",0.206566657,0.515386162,0.416852313,0.020353807784427,0.3051005060029589
723,06037221820,"Census Tract 2218.20, Los Angeles County, California",0.304254055,0.549281189,0.423823967,0.0381708686909005,0.4297112775832616
724,06037221810,"Census Tract 2218.10, Los Angeles County, California",0.140360215,0.588103334,0.380585933,0.029127187036676,0.3478776162039791
725,06037222100,"Census Tract 2221, Los Angeles County, California",0.061938904,0.586384806,0.390571769,0.0121284449161005,0.2577519413132138
726,06037222200,"Census Tract 2222, Los Angeles County, California",0.184104776,0.652311565,0.43398406,0.0401951363045519,0.4024322804978355
727,06037222600,"Census Tract 2226, Los Angeles County, California",0.127748388,0.595168227,0.403344572,0.0245051626264529,0.3195720425066647
728,06037536103,"Census Tract 5361.03, Los Angeles County, California",0.110747602,0.66521168,0.39309531,0.0301362353930045,0.3828639718213019
729,06037533002,"Census Tract 5330.02, Los Angeles County, California",0.195268896,0.755727103,0.461386979,0.0574754709011758,0.4896090194088992
730,06037533502,"Census Tract 5335.02, Los Angeles County, California",0.132513258,0.637442979,0.373951758,0.0349160801502434,0.396004479401652
731,06037530801,"Census Tract 5308.01, Los Angeles County, California",0.15266999,0.711790072,0.39450309,0.0484402004929946,0.4699569723035599
732,06037530901,"Census Tract 5309.01, Los Angeles County, California",0.138568955,0.662231359,0.342604356,0.0442903798855896,0.4581959581660899
733,06037531101,"Census Tract 5311.01, Los Angeles County, California",0.164439565,0.736002913,0.443403127,0.0481149814968838,0.4570393511497685
734,06037531201,"Census Tract 5312.01, Los Angeles County, California",0.1416386,0.736857113,0.262474118,0.0671909433114344,0.6160215948801653
735,06037531202,"Census Tract 5312.02, Los Angeles County, California",0.148367286,0.66606624,0.405901585,0.0385999236239126,0.4085319402376868
736,06037533202,"Census Tract 5332.02, Los Angeles County, California",0.130978127,0.624663443,0.381900597,0.0317966228057964,0.3737409728015999
737,06037533201,"Census Tract 5332.01, Los Angeles County, California",0.185825007,0.68872806,0.41450017,0.0509583994156972,0.4600528963566447
738,06037533503,"Census Tract 5335.03, Los Angeles County, California",0.132754231,0.711561006,0.358655236,0.0468497339057932,0.485660000176037
739,06037534804,"Census Tract 5348.04, Los Angeles County, California",0.138585167,0.707115246,0.380059568,0.0453250657641479,0.4656408448491395
740,06037602900,"Census Tract 6029, Los Angeles County, California",0.149067583,0.631237127,0.355932457,0.0410390019163754,0.4243722537361628
741,06037224410,"Census Tract 2244.10, Los Angeles County, California",0.137216423,0.623757794,0.505731355,0.0161951657054268,0.2552428614700982
742,06037602301,"Census Tract 6023.01, Los Angeles County, California",0.061373249,0.547619136,0.329710885,0.0133737373370894,0.2792815000960091
743,06037603704,"Census Tract 6037.04, Los Angeles County, California",0.058884966,0.725480054,0.414458205,0.0183145109068595,0.3699068146557157
744,06037620001,"Census Tract 6200.01, Los Angeles County, California",0.051552455,0.501713408,0.176122755,0.0167849976213178,0.3771431084250685
745,06037600302,"Census Tract 6003.02, Los Angeles County, California",0.117072337,0.675571591,0.407011759,0.0314409271342452,0.3856321693782644
746,06037603703,"Census Tract 6037.03, Los Angeles County, California",0.066557369,0.496199531,0.340495466,0.0103632529543211,0.2222614340291503
747,06037224020,"Census Tract 2240.20, Los Angeles County, California",0.136373179,0.765276146,0.606246536,0.0216873735101836,0.2954027892457549
748,06037603900,"Census Tract 6039, Los Angeles County, California",0.142250737,0.591242857,0.377639694,0.030385207182075,0.3558538989438493
749,06037603600,"Census Tract 6036, Los Angeles County, California",0.084441013,0.539697666,0.337175551,0.0171011725057325,0.2869631278228942
750,06037222500,"Census Tract 2225, Los Angeles County, California",0.127373292,0.580502081,0.414461256,0.0211491665162824,0.2934141172991862
751,06037222700,"Census Tract 2227, Los Angeles County, California",0.374182468,0.399569736,0.47357499,-0.0276914687636131,0.3001772140054531
752,06037224010,"Census Tract 2240.10, Los Angeles County, California",0.129686606,0.653075082,0.620108695,0.0042752987541051,0.1626529924631721
753,06037104404,"Census Tract 1044.04, Los Angeles County, California",0.126327782,0.686008694,0.387078553,0.0377631818653911,0.4252579238092488
754,06037702400,"Census Tract 7024, Los Angeles County, California",0.089218746,0.50506097,0.240474119,0.0236061069481705,0.353805596558531
755,06037702801,"Census Tract 7028.01, Los Angeles County, California",0.051862702,0.553599785,0.294914069,0.0134161401236519,0.3105484181216462
756,06037535804,"Census Tract 5358.04, Los Angeles County, California",0.157526691,0.71786295,0.356222021,0.0569680988625136,0.5191676201842577
757,06037535803,"Census Tract 5358.03, Los Angeles County, California",0.143624589,0.67937682,0.356050349,0.0464376317678062,0.4669510612009138
758,06037535502,"Census Tract 5355.02, Los Angeles County, California",0.136890792,0.589947586,0.385979411,0.0279213650533317,0.3408589670268273
759,06037104124,"Census Tract 1041.24, Los Angeles County, California",0.091927339,0.53276215,0.330738575,0.0185714896642043,0.2939509142675308
760,06037535701,"Census Tract 5357.01, Los Angeles County, California",0.138154718,0.633458808,0.366721123,0.0368510697356261,0.4048924033699626
761,06037535603,"Census Tract 5356.03, Los Angeles County, California",0.17111731,0.728309369,0.450283621,0.0475750183074769,0.4491430588948121
762,06037535501,"Census Tract 5355.01, Los Angeles County, California",0.177621928,0.677337878,0.477923392,0.0354203854650508,0.3770364139869364
763,06037535503,"Census Tract 5355.03, Los Angeles County, California",0.18163445,0.659280525,0.494252371,0.0299747980154154,0.346662604167842
764,06037535604,"Census Tract 5356.04, Los Angeles County, California",0.139479507,0.716568223,0.40663881,0.0432288018105796,0.4494089203385689
765,06037535606,"Census Tract 5356.06, Los Angeles County, California",0.159523246,0.700611389,0.481314404,0.0349829669575918,0.3788202314084044
766,06037226700,"Census Tract 2267, Los Angeles County, California",0.083494868,0.649422296,0.438487382,0.0176119829190951,0.2944297828045932
767,06037535902,"Census Tract 5359.02, Los Angeles County, California",0.088795228,0.611762559,0.337461391,0.0243566349233869,0.3630963968829132
768,06037535702,"Census Tract 5357.02, Los Angeles County, California",0.133546629,0.660686379,0.445009481,0.0288029227361423,0.3492235273987217
769,06037535901,"Census Tract 5359.01, Los Angeles County, California",0.13969652,0.709764471,0.314631544,0.0551986949215949,0.5348294471434438
770,06037604100,"Census Tract 6041, Los Angeles County, California",0.102572791,0.544783967,0.355296763,0.0194362313547526,0.2920599948743156
771,06037601502,"Census Tract 6015.02, Los Angeles County, California",0.121021431,0.693521566,0.3516385,0.0413751776155691,0.4629044956954732
772,06037227010,"Census Tract 2270.10, Los Angeles County, California",0.148847751,0.741054461,0.38953458,0.0523229434513143,0.5003676308168521
773,06037603101,"Census Tract 6031.01, Los Angeles County, California",0.126219513,0.577318073,0.27210883,0.0385233621071441,0.4314287564357038
774,06037603102,"Census Tract 6031.02, Los Angeles County, California",0.122056314,0.59636136,0.255416996,0.0416144125462759,0.463000678827711
775,06037603200,"Census Tract 6032, Los Angeles County, California",0.075834605,0.517680109,0.162155379,0.0269610773566175,0.4313593342313867
776,06037603301,"Census Tract 6033.01, Los Angeles County, California",0.137677382,0.529302682,,0.0728730072967187,0.6669800633033455
777,06037650102,"Census Tract 6501.02, Los Angeles County, California",0.068956736,0.434226596,0.368809972,0.0045109168918226,0.1343733602948776
778,06037603302,"Census Tract 6033.02, Los Angeles County, California",0.128044398,0.556223984,0.251230444,0.0390527143337263,0.4330379382541759
779,06037603702,"Census Tract 6037.02, Los Angeles County, California",0.081907971,0.488386312,0.357988289,0.010680637449304,0.2123059934938321
780,06037224420,"Census Tract 2244.20, Los Angeles County, California",0.147672228,0.66250035,0.456526809,0.0304165717004748,0.3536457689085752
781,06037224600,"Census Tract 2246, Los Angeles County, California",0.07384207,0.697102019,0.483672454,0.0157600809613284,0.2872716353307095
782,06037224700,"Census Tract 2247, Los Angeles County, California",0.298294845,0.463344353,0.47629832,-0.0038641016793318,0.2853408777750998
783,06037226410,"Census Tract 2264.10, Los Angeles County, California",0.083478139,0.675916314,0.44585072,0.0192054474950249,0.3135437319271907
784,06037226420,"Census Tract 2264.20, Los Angeles County, California",0.163409474,0.684982551,0.442450617,0.0396320158509507,0.4059414084176317
785,06037650200,"Census Tract 6502, Los Angeles County, California",0.063867559,0.477245036,0.283037552,0.0124035579882971,0.2580750431528418
786,06037650602,"Census Tract 6506.02, Los Angeles County, California",0.086209057,0.498451695,0.379356971,0.0102670438303861,0.2053037806600567
787,06037650502,"Census Tract 6505.02, Los Angeles County, California",0.050024207,0.472486237,0.42632996,0.0023089311369169,0.0961804836583778
788,06037650501,"Census Tract 6505.01, Los Angeles County, California",0.051859948,0.472423061,0.315518653,0.008137054421635,0.208764355584229
789,06037269000,"Census Tract 2690, Los Angeles County, California",0.045134918,0.498489665,0.4345662,0.0028851803837504,0.109058383677798
790,06037269500,"Census Tract 2695, Los Angeles County, California",0.026218321,0.48936919,0.17636345,0.0082064848619795,0.339224061181069
791,06037535802,"Census Tract 5358.02, Los Angeles County, California",0.124995326,0.657207958,0.421227122,0.0294965014954803,0.3609761619609207
792,06037212900,"Census Tract 2129, Los Angeles County, California",0.077311154,0.579158073,0.439722072,0.0107799580842698,0.2167471544506659
793,06037269300,"Census Tract 2693, Los Angeles County, California",0.033632703,0.512937312,,0.0172514684083156,0.5465700150277572
794,06037269700,"Census Tract 2697, Los Angeles County, California",0.076879225,0.564251267,0.38844851,0.0135155797567625,0.252681982151442
795,06037269800,"Census Tract 2698, Los Angeles County, California",0.034502176,0.514415045,0.280190521,0.0080812558066756,0.2687266999319076
796,06037270100,"Census Tract 2701, Los Angeles County, California",0.042280244,0.532905636,0.325284212,0.0087782845641132,0.2499016685674109
797,06037702802,"Census Tract 7028.02, Los Angeles County, California",0.069450942,0.515206875,0.231029092,0.0197364147802723,0.3536287248367195
798,06037702502,"Census Tract 7025.02, Los Angeles County, California",0.030001402,0.590293583,,0.0177096349941396,0.620294984512833
799,06037702700,"Census Tract 7027, Los Angeles County, California",0.042240488,0.471439135,,0.0199138193479644,0.5136796237888184
